PSS10_avg,Dem_age
4.6,33
1.3,34
1.2,52
2.9,33
3.44444444444444,24
3.4,44
4.2,42
2.8,40
3.5,25
3.3,42
2.2,46
2.9,24
2,40
2.6,64
3.66666666666667,34
2,27
4,22
2.1,42
2.6,33
1.4,43
3.4,20
2.8,48
3,25
2.7,37
1.1,78
1.6,56
3,45
3,23
2.1,20
4,60
2,63
2.9,28
NA,54
2,64
NA,39
4,85
2.9,26
1.83333333333333,37
1.2,43
1.9,32
3.7,31
1.22222222222222,51
3.3,26
2.9,23
2.6,29
2.8,24
3.2,34
2.1,23
3.4,26
3.5,24
3.2,25
3.1,50
3.6,21
3.1,63
NA,21
4.22222222222222,20
3.8,18
4.1,27
1.9,25
2.6,28
3.8,40
4.1,20
3.1,26
3.7,34
3.7,24
2.9,24
3.8,31
2.7,23
3.5,26
2.8,32
2.1,54
2.1,31
3.4,32
2.9,59
4,35
3.7,19
4.8,35
3.3,37
2.4,51
1.2,65
3.9,20
3.3,26
1.2,62
2.3,47
NA,25
2.4,46
2.7,42
2.9,62
4.2,25
1.8,40
3.3,66
3,23
2.6,63
3,32
4.2,30
4.1,32
3.2,43
2.7,33
1.9,61
3.6,33
2,35
NA,52
3.4,61
2.5,40
1.8,41
2.9,34
2.5,32
3.2,53
4.4,21
3.3,47
4,33
1.5,39
3,43
4.5,21
2.6,50
3,26
3.6,61
3.5,57
3.1,35
3.6,43
2.9,40
3.4,53
3.9,54
3.9,35
NA,48
2.5,68
2.2,66
1.1,64
NA,20
2.9,24
4.4,22
3.3,19
3.9,23
3.6,25
1.8,54
3.4,25
3.2,20
4,52
2.1,32
3.4,46
2.2,62
3.4,39
2.3,20
3,23
2.2,27
2.9,22
2.2,23
NA,46
2.6,65
2.2,71
3.1,23
2.3,41
2.3,32
NA,32
3.4,21
1.8,33
2.6,49
1.6,56
3.7,23
3.2,25
1.7,58
1.9,22
NA,42
2.5,26
2.4,52
2.6,40
3.6,47
3.2,20
3.4,46
2.4,54
1.9,25
3.3,27
NA,60
3,40
3.7,39
3.1,43
3.6,25
NA,58
2.5,62
3.5,25
2.8,24
2.66666666666667,64
2.7,48
NA,19
4,33
3.1,22
2.6,22
2.5,19
2.3,63
2.3,41
2.8,33
2.1,55
NA,44
1.4,40
3.71428571428571,54
2.88888888888889,47
NA,30
NA,34
4.3,27
3.1,22
4.2,27
1.8,20
3.8,29
4.2,23
NA,35
3.6,29
2.6,20
2.6,20
2.4,25
4.1,30
4.2,22
3.5,53
2.7,38
2.4,32
3.8,22
NA,59
3.2,27
4.4,20
3.3,41
3.3,23
1.8,60
3.5,22
NA,24
3.2,34
3.6,44
3.4,26
3.3,27
4,40
2.6,28
2.6,55
3.2,34
4.3,21
2.4,30
2.7,44
3.1,22
2.8,23
5,46
2.1,42
2.9,25
1.7,34
NA,59
3.8,25
4,23
2.4,30
2.5,56
3.6,26
3.4,22
4.2,29
NA,68
2.8,51
2.4,22
4.3,35
3.4,35
3.6,45
NA,48
3.3,40
3.8,36
2.9,57
1.4,30
4.2,32
NA,49
3.11111111111111,32
3.2,38
2.2,43
2.6,39
3.4,33
2.6,30
2.3,24
NA,44
3.3,55
2.7,32
3,34
3.1,37
3.6,29
4.2,28
4.1,26
3.2,34
3.5,50
NA,28
3.4,40
NA,21
3.8,30
3.33333333333333,19
3.6,26
4,36
3.3,29
3.11111111111111,21
2.6,32
4.7,21
4,25
3.7,23
4.2,23
NA,22
2.8,34
2.5,60
3.1,30
1.5,65
4.3,23
2.7,27
3.6,22
NA,39
3.7,33
3.7,23
NA,30
3.6,18
NA,30
2,20
2.7,42
2.3,32
3.2,31
1.5,65
2.5,45
2.6,37
1.25,51
2.6,28
2.6,40
3.7,36
1.4,61
2.7,46
2.1,28
2.5,36
2.7,68
3.1,28
2.1,35
2.9,45
3.1,54
1.7,22
3,21
2.1,32
3.4,48
3.5,26
4.1,49
3.1,48
1.9,23
2.4,36
3.8,29
2.7,65
1.4,67
2.6,57
2.8,49
3.4,56
3.6,37
2.9,61
3.4,35
3,53
3.6,47
2.4,34
1.44444444444444,75
2.3,36
2.7,30
1.8,32
2.3,68
3.2,33
3.3,47
2.6,27
2.9,28
3.1,34
2,24
2.66666666666667,67
3.4,32
2.8,53
3.9,47
2.2,45
2.1,42
3.5,55
3.7,45
3.7,29
1.1,24
2,37
1.2,65
3,51
1.6,62
3.9,18
3.4,30
3,44
3.4,22
4,26
1.7,42
3.7,18
1.9,52
2.5,47
3.1,41
1.5,61
2.4,57
1.4,59
NA,53
2,54
2.8,39
3.2,21
NA,31
2.4,46
2.5,19
2.4,25
1.4,28
NA,61
1.9,34
2.1,65
1.9,26
3.3,66
2,62
2.3,36
3,43
2.3,19
1.8,51
2.9,30
2.1,72
2.9,57
2.8,62
3.2,22
1.9,51
3,19
3.6,41
1.9,37
2.8,54
NA,27
3,31
NA,35
2.1,47
3.3,44
3,30
2.6,45
NA,35
2,60
2.6,26
3.6,18
3.2,34
3.3,29
3.2,35
3.8,50
1.9,51
3,58
2.3,46
2,34
2.1,29
2.5,42
3,39
2.9,41
2.4,71
1.6,62
2.5,47
2.8,35
3.5,38
1.7,28
3.7,26
2.5,26
3.2,22
3,26
NA,37
4.1,38
3,21
2.7,32
2.8,21
3.3,22
3.3,19
2.8,68
1.9,32
2.8,64
3,32
2.9,65
2.7,33
2.1,63
1.8,61
3.1,55
3,43
1.9,49
2.3,42
2.7,45
3.11111111111111,45
2.7,45
2.7,57
NA,19
NA,45
2,52
2.7,49
NA,53
1.6,43
3.7,24
NA,43
3,42
5,22
2.7,35
3.3,30
2.3,22
3.2,27
2.7,56
3.33333333333333,32
2.8,54
3.7,20
3,50
2.9,57
3.1,37
1.8,29
3.9,41
3.3,47
3.9,61
NA,36
2,36
3.3,44
3.1,75
NA,51
2.6,53
2.11111111111111,63
1.9,57
2.9,53
1.9,68
4.1,18
3.6,41
2.5,28
2.7,30
4.2,22
2.9,58
NA,34
3.4,31
2.8,27
3.1,40
2.2,49
3.3,21
3.2,28
2.6,41
2.5,40
3.33333333333333,50
NA,40
1.9,45
NA,44
3.55555555555556,22
3.28571428571429,39
1.5,63
2.6,29
3.7,18
2.6,29
3.2,47
2,60
2.7,40
2.9,38
1.8,40
2.1,61
2.7,30
3.4,25
2.6,43
2.9,60
1.9,18
2.4,60
2.6,21
1.8,44
3.5,19
2.1,44
1.4,78
3.4,45
1.3,32
NA,78
3.33333333333333,61
4.4,21
3.9,30
2.22222222222222,43
1.9,51
3,60
2.7,31
2.8,35
2.4,20
2.2,40
2.4,66
1.9,61
3.55555555555556,23
2.7,42
2.6,47
4.3,18
3.1,30
3.6,25
2.4,50
3,32
1.7,43
2.2,39
2.9,26
2,37
3.1,22
3.5,61
1.8,48
2.6,51
1.4,77
2.1,44
2.88888888888889,44
1.6,61
NA,36
3.2,43
2.8,81
NA,39
1,47
3.9,34
2.5,59
1.2,75
2,71
NA,35
4.1,27
2.7,32
2.8,51
2.5,30
3.4,66
2.6,36
2.7,75
2.5,28
3,23
2.7,35
1.7,49
1.2,21
3,76
3.3,30
2.6,38
1.7,84
1.6,18
1.9,74
1.5,61
3.4,39
1.4,52
2,49
NA,91
1.4,19
2.5,23
4.3,21
1.6,82
2.2,52
2.2,31
1.4,75
2.3,72
NA,19
1.3,36
2,43
3.6,46
2.4,67
2.3,75
2.3,43
4.5,23
3.1,41
2.6,64
3.5,46
3,56
4.4,28
NA,43
2.7,60
3.5,20
2.5,43
1.7,56
2.6,48
2,58
2,62
3.6,22
2.4,48
2.9,53
2.5,33
NA,26
4.3,33
2.9,19
4,35
2.2,71
4.1,31
2.8,28
NA,31
3,24
1.5,23
2.5,70
2,23
NA,26
NA,56
2.8,48
3,68
3.7,21
3.1,34
2,24
3.4,21
3.2,66
3,18
2.6,21
1.7,51
2.3,38
4.2,28
2.3,22
2.5,23
2.7,43
3.4,19
2.5,54
3.1,65
2.6,30
2,24
2.8,20
1.7,44
1.7,63
2.2,56
3.1,57
2.2,54
1.8,47
2.1,32
2.9,21
2.3,72
2.9,46
3.4,49
3.3,32
1.8,44
4.1,32
3,21
1.8,45
3.8,55
2.2,23
2.3,24
3.4,19
2.4,23
NA,58
2.3,21
2.8,48
2.4,26
3.6,22
2.6,24
2.9,30
2.9,45
4.3,25
2.8,57
2.8,22
2.2,36
3.4,38
2.8,36
4,27
4.3,26
3.4,40
2.4,56
4.1,20
3.4,51
NA,20
3.9,38
3,50
2.6,69
3.7,44
2.4,36
2.6,22
NA,59
2.5,21
3.2,57
3.1,19
3.9,36
2.4,37
3.1,33
4.3,20
1.9,37
3.3,46
1.8,20
NA,30
2.4,27
2.4,27
3.8,22
2.2,46
2,49
2.2,41
1.8,55
2.5,44
1.6,39
1.9,51
3.9,40
3.4,38
2.7,22
1.1,23
2.2,28
3.4,25
3.2,34
3.8,29
3.1,42
3,22
3.1,51
2.2,22
3,22
3,23
3,42
2.9,60
3.2,59
3,54
NA,46
2.3,27
2.3,72
1.7,73
3.3,46
4,35
1.3,46
1.9,47
3.7,23
2.5,39
3.5,59
4.8,20
2.2,49
2.4,27
2.6,63
3.4,23
2.7,25
2.3,54
3.6,34
1.7,62
1.8,42
2,27
2,57
1.6,52
3.1,44
3.3,53
3.2,38
2.6,20
2.7,23
3.4,21
3,22
2.5,20
1.33333333333333,51
2.2,53
2.5,33
1.3,43
3.3,37
4.1,20
3.4,24
2.6,37
1.7,40
2.8,21
2.9,23
3.9,33
2.5,31
3.5,44
4.1,22
2.7,20
3.9,24
2.1,27
3,20
3.2,20
3.8,23
NA,25
4.2,29
2.1,30
3.3,39
2.3,33
3,19
2.6,21
3,20
3.9,29
2.6,18
2.4,52
2.3,22
NA,22
2.5,20
2.5,57
3,22
3.4,26
2.4,20
2.8,21
2.8,48
1.7,21
2.6,22
3,21
2.5,23
2.7,58
2.4,48
1.1,32
1.5,19
3.9,20
2.7,21
3.5,20
1.9,20
2.5,20
3.4,20
3.1,19
2.6,28
3.6,20
2.8,21
2.8,20
3.6,60
2,20
2.9,22
NA,22
2.9,20
3.6,23
2.3,41
2.5,21
1.8,46
3.6,21
2.8,22
3.3,21
3.1,21
2.2,62
2.7,59
3.3,67
3.8,46
2.8,37
2,57
2.8,43
1.1,41
NA,32
1.4,35
2.2,54
2,60
2,42
1.4,42
2.1,54
2.3,49
3.9,34
4,20
2.2,50
4.6,35
2.9,31
4.2,29
4.4,30
3.33333333333333,41
3.5,24
2.7,38
4,29
2.44444444444444,50
4.2,29
2.7,54
2.3,50
1.7,24
3.2,34
3,57
2.4,63
2.1,42
2,55
3.7,48
3.2,40
4.3,38
3.4,51
2.9,45
4.1,42
2.2,46
3.3,47
4.2,20
4.5,55
2.4,44
1.6,49
1.8,25
2.8,22
2.7,34
2.625,47
3.2,26
1.6,45
3.7,33
3.22222222222222,51
4.1,27
1.8,44
3.6,46
2,51
2,31
1.7,31
1.7,28
1.3,29
3.1,25
NA,45
2.7,29
2.7,32
NA,37
2.7,43
3,59
1.7,62
3.3,33
3.3,47
1.3,28
3.2,34
1.8,61
2.9,21
4,41
3.9,22
1.8,39
2.1,42
2.7,43
NA,24
2.7,34
2.9,50
1.5,33
1.5,55
3.4,42
2.1,55
2.2,50
NA,45
3.4,61
3.4,42
3,32
3.4,26
2.4,39
1.4,23
2,57
1.7,57
4.4,31
2.3,65
3.8,35
2.1,46
NA,31
2.8,28
2.7,34
2.4,33
4.4,41
2.2,22
2.8,55
3.4,53
3.1,34
1.7,72
2.6,20
3.3,19
3.9,37
2.2,18
2.9,35
1.1,45
2.6,65
2.9,69
1.6,58
3.2,23
2.2,22
1.6,50
2.5,55
2.2,46
3.8,19
2.6,25
3,59
1.9,48
2.1,46
1.9,57
3.4,32
2.9,66
3.2,25
4.5,23
3.3,30
2.5,21
3,20
1.8,56
3.5,21
2.3,58
3.6,26
2.5,55
4.1,32
3.4,46
NA,30
4.2,36
3.8,31
2.7,56
NA,39
1.88888888888889,47
3.3,32
3.3,24
3.2,38
NA,34
1.9,42
3,30
3.2,49
2.1,20
3.1,25
2.6,27
NA,23
NA,21
3.8,21
1.6,31
2,34
2.3,23
3,28
2.1,24
2,48
3.2,39
2.5,53
3.1,54
NA,31
3.66666666666667,38
4.2,23
2.6,35
4,24
4.1,22
3.5,32
2,47
2.6,22
2.9,29
1.4,36
2.1,46
2.7,42
NA,65
2,56
1.9,79
2.8,30
3.9,23
2.8,53
3.2,22
4.1,21
NA,22
2.1,36
3.7,22
3.4,44
3.88888888888889,49
3.2,46
NA,36
3.2,30
2,49
3.3,35
2.6,29
2.3,25
1.1,71
2.6,44
2.9,28
3.1,30
3.4,37
2.8,32
2.1,45
1.6,72
2.4,45
2.4,25
1.6,60
NA,58
4,25
2.6,18
3.1,20
2.3,34
3.4,18
4.1,19
4.3,21
2.6,21
3.3,20
2.5,19
2.7,44
1.7,32
2.9,32
3.3,20
2.6,39
3,50
3.3,29
2.4,18
2.6,49
2.3,33
3.1,18
2.8,67
1.7,53
1.7,45
3,19
2.7,43
2.5,23
3.5,32
2.1,31
3.9,21
3.1,40
2.6,34
3.6,41
1.9,18
4.8,21
2.8,36
2.9,45
2.9,18
4.8,18
1.8,30
4.6,45
2.9,18
2.7,19
1.7,24
2.1,18
1.7,18
4,18
3.8,18
3.2,18
1,18
1.6,18
2.5,34
3,33
3.2,51
1.1,22
1.77777777777778,38
2,21
1.7,47
3.2,22
3.2,32
3,39
3.3,18
NA,34
2.5,56
3,22
4.1,19
NA,25
3.6,38
1.8,25
3.1,50
2.4,23
3.2,46
3.4,31
2.6,47
2.2,21
2.8,20
2.6,49
2.6,30
2.3,53
3.2,19
3.3,25
2,20
NA,21
3.1,37
2.1,27
2.3,50
2.5,31
NA,34
3.3,31
3.5,20
2.8,41
1.2,25
3.1,48
4.3,43
2.2,24
NA,55
3.2,27
2.2,26
3.1,35
2.2,20
NA,44
2.1,56
2.7,35
3.2,52
3,22
2,67
2.6,27
1.9,42
2,52
2.8,55
2.6,59
1.8,24
3.7,45
3.1,37
4.4,30
2.3,50
3.3,53
3.6,23
2.2,66
2,49
3,53
2.1,72
1.5,42
2.3,36
3.5,54
1.6,55
3.4,31
3.6,24
3.3,38
3.3,38
1.5,58
2.3,40
3.4,30
3.4,23
2,36
3.5,38
2.7,40
3.9,23
2.7,30
1.9,51
3,33
1.2,53
1.8,33
2.1,61
3.8,45
2.1,20
3.4,19
2.5,47
3.5,30
2.9,43
2.9,33
2.7,34
2.7,31
3.4,39
4.1,41
2,61
2.7,37
2.9,49
2.5,39
2.1,28
1.6,22
3.3,19
2.6,45
3.125,39
2.6,27
4.1,22
3,23
2.6,31
2.6,55
2,59
3.7,35
3,43
2.5,25
2.5,20
3.6,31
2.8,19
2.5,50
2.9,32
3,44
2.4,36
1.6,54
2.5,32
2.6,39
2,22
2.8,59
2.8,40
2.8,60
2.5,48
3.4,29
1.9,33
3.4,31
3.8,21
NA,50
2.3,47
2.7,45
3.3,24
1.4,49
3.1,27
3,56
3.8,21
1.7,49
1.5,46
2.9,42
2.3,39
3,38
3.1,45
2.5,47
3.1,31
2.8,39
3.5,40
2.9,22
2.5,50
3.1,32
3.8,34
2.2,50
NA,29
2.2,33
3,26
2.6,37
2.9,49
3.2,22
2.9,33
3.66666666666667,38
2.2,53
1.8,58
3.4,49
3,33
1.9,25
1.5,40
2.2,38
2.8,52
3,41
3.7,27
1.9,34
3.2,49
3.9,22
1.6,49
3.3,48
3.4,34
1.9,38
NA,35
2.1,53
2.7,40
1.9,50
NA,39
3.4,40
2.8,53
2.8,43
3.5,28
1.9,28
2.1,38
3.9,31
3.2,51
1.7,58
1.7,50
2.77777777777778,39
3,49
2.5,48
2.3,36
2.1,52
2.1,37
3.6,50
2.3,45
2.5,50
3.1,50
2.7,42
3.8,45
1.9,56
4.3,38
2.2,47
4.1,27
1.8,54
3.4,57
2,43
NA,37
2.7,39
1.6,25
2.9,23
3.8,18
4.2,34
2.9,56
2.6,30
2.4,50
2.4,38
3.1,32
3.7,39
3.6,38
3.2,32
3.2,32
1.9,49
3.1,45
4,31
3.1,57
4,37
3.5,50
3.6,43
3.5,24
1.5,46
2.1,71
4,40
2.4,29
2.3,26
3,42
4.2,31
2.6,51
4.1,28
4.5,23
2.5,37
2.7,36
2.4,34
3.2,23
4,25
3,40
3.6,49
4.1,41
2.9,33
2.5,45
3.8,53
2.1,55
3.3,32
2.8,60
2.7,50
3,46
1.9,45
2.6,22
2.9,32
2.6,34
4.3,37
2.4,47
3,45
1.6,34
3,30
2.7,30
1.8,49
2.6,34
1.8,24
1.9,27
2.5,39
2.6,39
2.6,36
2.7,50
3,52
1.2,27
1.77777777777778,59
3.2,30
3.55555555555556,58
3.2,33
2.77777777777778,42
3.9,28
3.6,42
2.6,34
4.4,46
2.3,43
2.3,36
3.3,26
2.3,33
2.6,35
3.3,24
2.7,46
2.1,49
NA,39
3.2,34
2.9,26
2.7,34
3.3,45
2.7,52
2.7,50
NA,31
NA,45
NA,20
NA,61
3.5,33
NA,36
4.3,20
3,36
NA,22
NA,47
2.5,63
3.5,37
2.7,54
2.6,26
2.5,24
2.8,49
1.1,59
NA,35
2.6,50
NA,55
2.8,29
3.4,23
3.6,20
2,43
1.8,81
2.2,53
1.9,28
2.3,65
2.7,46
2.9,19
1.6,28
3.7,62
1,73
1.6,67
2.1,41
NA,18
3.4,23
1.2,37
3.5,27
NA,58
1.8,20
2.3,38
2.22222222222222,56
3.6,20
2.2,61
NA,38
3,34
1.8,50
2.8,54
2.7,51
2.5,28
2.2,49
3.6,21
1.3,57
3,56
1.6,64
2.55555555555556,51
1.9,71
2,35
2.5,36
1.8,59
2.4,43
3.2,48
2.3,21
1.9,66
3.6,38
1.3,65
2.2,20
1.3,64
2.2,33
2.5,34
3.9,39
2.5,22
1.2,55
2.4,58
2.4,54
2.3,52
3.2,37
3.66666666666667,21
2.5,67
2.2,34
2.4,43
3.4,30
2.6,18
3.3,30
1.5,60
NA,29
1.4,28
4.2,20
NA,20
1.5,56
2.5,51
2.1,50
2.6,34
2.8,47
1.5,56
2.6,41
3.6,31
1.5,69
NA,53
2.3,25
1.7,20
NA,51
3,26
NA,24
1.2,68
3.4,31
1.7,69
3,51
3.4,69
1.7,63
1.5,62
1.6,62
NA,61
NA,34
2,65
2.9,28
2.6,62
3.3,33
3.9,18
2.5,58
1.2,65
NA,39
2.9,39
NA,50
3.4,41
4.55555555555556,60
4.9,21
3.6,54
3.3,21
2.3,62
3.2,68
1.4,65
4.1,42
2.3,46
4.5,22
2.8,36
NA,20
3.3,61
1.3,59
NA,22
2.4,20
4.7,20
2.9,43
2.3,48
NA,18
NA,32
2.8,51
3.33333333333333,19
2.2,19
2,19
3.8,19
1.4,18
2.5,19
3.2,40
NA,57
2.8,63
2.1,69
2.3,33
1.2,42
3.2,28
1.7,34
1.5,21
1.9,68
1.5,40
3.6,27
2.5,27
1.5,65
1.3,37
2.7,64
2.4,52
2,66
1.2,66
2.2,53
NA,35
2.4,20
3.4,70
3.3,41
1.7,64
2,48
1.9,62
3.6,27
1.9,49
NA,64
2.9,43
2.3,49
1,45
2.66666666666667,72
2.5,66
2.7,65
4.1,21
NA,50
1.8,63
2.1,66
2.4,61
2.7,51
NA,20
NA,67
1.1,50
1.7,23
2.3,33
3.55555555555556,34
1.4,66
3.9,40
1.7,33
3.1,34
1.7,40
1.3,72
2.8,47
3,78
2.7,19
2.2,30
3,48
3.7,37
NA,33
NA,49
2.1,66
2.5,55
4.1,21
NA,26
2.4,26
NA,20
1.5,19
2.2,37
3.6,30
2.4,18
2.6,56
3.4,25
1.8,29
1.4,70
3.1,22
2,54
4.2,38
3.33333333333333,22
3.7,33
2.7,51
2.6,22
2.4,22
3.3,31
2,41
4.7,20
NA,60
3.6,24
3.3,42
3.6,27
2,51
3.3,61
3.5,33
NA,45
NA,20
2.4,26
3.5,54
2.3,46
1.9,46
2.2,57
2.1,35
2.7,32
2.5,66
1.6,58
2.3,44
3.4,19
3.3,33
2.9,23
1.7,21
2.4,54
2.3,22
2.4,42
2.88888888888889,63
1.7,40
3,21
3.6,51
3.3,20
2.4,24
3.125,35
NA,35
3.2,33
3.3,36
NA,32
1.9,47
3.6,29
2.6,26
2.4,45
3,49
3.7,22
2.7,30
NA,20
3.7,18
3,29
1.9,57
3,27
2.1,39
2.1,20
3.8,38
3.1,53
2.2,46
2,23
NA,53
3.6,20
2.9,39
NA,22
2,30
3,18
2.9,27
1.6,27
2.6,32
3.3,33
3.3,25
3.8,19
2.8,36
NA,21
3.6,31
4,26
2.8,25
1.1,26
2,29
4.4,54
2.1,35
3,47
2.7,37
2.5,45
2.5,34
2.8,62
1.8,54
NA,59
3.5,53
3.7,39
NA,65
2.5,47
1.7,47
2.4,18
1.8,35
2.8,40
NA,28
1.3,54
1.7,39
NA,61
1.66666666666667,33
3.5,35
3.1,30
2,42
1.3,27
3.1,54
2.6,35
2.3,45
2.6,31
1.7,36
1.1,65
4.1,39
2.8,44
2.4,35
2.6,31
1.7,59
3,38
3.5,40
3,20
2.2,67
NA,41
2.5,56
2.4,49
3.3,29
3.71428571428571,69
3.4,61
2.4,25
3.5,39
2,64
3.1,18
2.6,44
1.3,43
3.2,21
2.5,49
3,38
3,41
2.6,23
2.6,21
3.3,52
3.7,23
2.3,24
2.4,63
2.8,60
3.3,21
1.6,55
2.7,30
2.4,46
3.7,41
NA,32
3.1,21
2.5,56
2.7,28
1.66666666666667,59
1.3,28
3.11111111111111,38
2.2,55
3.1,40
2.5,29
3.1,41
1.7,27
2.9,40
NA,56
2.5,37
1.6,36
4.4,35
1.9,57
3.3,18
1.9,55
3.1,42
2.1,43
2.8,45
3,58
3.1,50
NA,26
3.9,43
3.1,53
NA,27
3.5,33
2.11111111111111,74
1.7,51
3.3,20
1.2,50
3,49
3.3,34
2.8,60
1.5,53
1,56
2.9,46
3.5,54
1.1,71
2.9,57
2.9,48
1.7,48
NA,22
3.5,49
NA,18
2.1,48
1.3,53
2.4,50
1.5,55
1.625,23
3.5,35
NA,38
1.875,18
2.4,52
3.44444444444444,20
NA,47
2.7,47
2.4,48
3.6,46
1.6,48
4.1,19
2.2,48
3.7,34
1.9,62
3.6,35
2.44444444444444,38
3.7,21
1.8,36
2.8,38
2,61
3.9,39
NA,29
2.6,53
NA,43
2.8,50
3.4,31
1.8,68
2.6,39
4.1,21
2.4,28
3.6,39
3.4,23
1.7,47
3.4,19
1.9,38
2.1,34
2.7,30
3.2,28
2.7,34
1.6,40
1.9,40
3.1,23
4.3,44
2.8,68
2.5,51
2,39
1.8,47
3.3,77
2,33
NA,39
1,64
1.44444444444444,56
2.7,50
2.3,44
NA,27
1.6,28
2.3,56
3,36
2.11111111111111,45
2.6,26
2.6,63
1.6,60
3.7,22
1.6,58
1.7,74
3.1,51
3.3,26
2,47
3.11111111111111,70
1.6,38
1.4,37
3,53
2.3,45
2.6,36
2.4,51
2.5,38
3.2,22
1.4,51
3.5,43
2.6,28
2.1,69
1.9,28
3.5,28
3,39
2.1,52
2.2,26
NA,42
3.5,52
3.2,49
3.6,18
2.4,42
3.4,30
2.6,46
NA,49
2.4,28
2.2,48
2.3,47
3.3,33
2.2,30
2.5,31
2.2,65
1.5,76
NA,43
1.9,28
2,32
3,31
1.9,47
NA,50
4.3,21
2.8,66
2.9,48
2.7,74
1.5,56
1.8,59
2.7,61
2.1,52
2.5,45
2.16666666666667,33
1.9,29
NA,45
1.3,64
1.5,70
NA,45
2.8,30
3.2,53
2.3,39
2,34
2.5,50
1.8,41
NA,21
2.8,41
2.6,32
2.8,29
NA,34
2,24
2.5,73
2.7,32
3.2,19
NA,18
2.5,73
1.8,29
NA,24
1.7,63
3.5,36
2.4,31
1.7,63
3.5,43
4.2,19
2.2,54
2.5,47
NA,45
2.1,71
3.3,34
1.9,56
2.3,20
2.1,57
2.3,43
2.5,34
2.2,45
1.8,36
2.6,32
2.1,35
2.5,56
2.1,52
2,42
NA,26
2.8,29
NA,38
1.8,68
2.7,37
2.1,52
1.7,43
2.3,25
2.3,36
2,38
3.1,42
4.7,35
NA,18
3.7,24
2.5,25
1.9,41
4.1,65
2.8,41
3.6,26
1.6,47
2.7,54
2.5,46
NA,37
1.6,40
1.66666666666667,48
2.9,41
2,44
3.3,40
2,47
3.2,49
2,45
NA,43
3.3,39
4.7,57
1.2,39
2.6,40
3,57
2,47
3,44
2,30
NA,49
2.5,63
3.1,44
1.5,62
1.9,54
2.8,54
3.2,35
3.3,36
1.4,43
2.5,50
2.2,28
2.6,18
2.8,38
2.8,24
2.3,56
2.1,45
2.7,47
3.5,24
NA,45
3.4,21
4,45
4,23
2.8,47
1.8,50
3,20
2.5,56
3.4,33
1.2,24
2.1,65
NA,44
2,54
2.8,36
1.2,61
3.7,46
3.1,39
1.7,44
2.5,40
3,28
2.8,67
4,24
NA,46
2.7,59
3.1,61
2,40
1.2,53
3.5,39
2.1,47
1.5,52
2.22222222222222,57
3.8,38
3,20
3,50
NA,38
1.5,38
4.5,22
2.1,61
2,48
NA,65
1.7,48
2.8,27
2.4,56
2,68
2.1,51
2.6,50
NA,23
2.3,37
NA,34
2.22222222222222,44
2.8,33
2.4,26
2.16666666666667,33
3.11111111111111,55
2.2,35
1,59
1.3,60
1.8,34
2.7,47
3.2,32
3.4,47
1.9,52
1.5,53
NA,51
3.3,19
3.375,49
2.6,48
2.11111111111111,58
2.6,67
2.4,57
2.7,29
NA,21
2.8,57
2.5,19
1.3,31
2.8,23
3.5,30
3.8,42
NA,28
2.9,44
2.8,34
1.8,47
3.5,40
2.6,57
2.4,22
1.3,61
2.3,67
1.4,44
1.6,55
2.2,60
2.3,38
3.4,24
2.6,37
2,58
2.5,40
1.3,60
1.9,47
3,40
1.8,55
NA,60
1.8,40
3.77777777777778,37
3.7,22
1.9,30
2.6,45
2.2,64
2.2,53
2.1,57
2.1,62
3.6,53
3.8,19
2.55555555555556,56
NA,37
2.9,22
2.44444444444444,57
1.9,46
2,36
3.2,55
2.3,66
2.1,42
3,30
2.5,24
NA,24
1.8,57
1.4,43
NA,40
2.8,52
1.8,24
2.3,57
2.66666666666667,74
2.8,44
3.6,21
2.1,55
2.7,44
3.1,24
3.2,30
1.6,50
4.1,21
1.22222222222222,44
2.1,29
2.1,47
2.4,43
2.8,21
2,60
2.3,31
3.1,43
2.7,55
3.4,22
2.9,40
2.3,54
1.9,32
1.9,55
2.9,26
2.4,30
NA,30
2.8,65
2.5,40
2.4,59
2.5,26
2.3,23
2.6,59
2.9,21
2.7,45
1.8,22
2.28571428571429,51
4.2,23
2.9,45
2.6,28
1.7,37
2.7,22
1.5,26
3.9,21
2.5,20
1.6,49
1.7,36
1.6,29
NA,22
2.5,58
1.6,40
2.2,62
2.2,56
2.6,37
2.5,45
2.6,36
2.4,51
2.3,24
NA,21
2.1,18
3.1,23
2.6,21
2.1,52
1.2,38
2.9,48
1.7,48
2.7,34
4.4,53
3.4,24
1.7,23
1.9,47
2.3,39
2.1,55
1.6,59
2.5,24
1,42
NA,39
2.6,37
3.8,23
2.5,55
2.71428571428571,32
1.9,44
3,19
1.3,30
3.5,19
1.6,26
1.55555555555556,20
1.8,44
2,31
1.875,35
2.9,21
1.1,50
2.5,49
NA,35
3.3,19
1.3,39
3.6,21
2.7,35
3.3,21
2.5,56
2.7,48
2.5,43
2.4,20
3.2,19
1.8,24
NA,45
2,58
2,47
2.9,24
2.3,22
1.1,40
NA,44
2.9,22
1.6,57
NA,24
NA,22
2.6,22
1.7,22
1.2,39
2.7,30
3,28
2.2,43
1,22
2.4,33
2.5,22
1.5,35
1.71428571428571,44
3.4,54
1.7,44
1.9,33
2.6,46
2.5,56
3.5,29
3.4,38
1.9,47
2.6,42
2.4,23
2.6,33
2.5,22
3,27
2.1,54
3.1,50
